"","correctYea","wrongYea","wrongNay","correctNay","GMP","PRE","spread1D","spread2D","midpoint1D","midpoint2D"
"81",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",76,2,2,56,0.924329042434692,0.931034482758621,0.867190539836884,0.26803383231163,0.223769396543503,-0.256909370422363
"83",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",84,2,5,55,0.866905629634857,0.87719298245614,0.682165682315826,0.116964809596539,0.377065718173981,-0.127300828695297
"88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",69,3,5,65,0.913221418857574,0.882352941176471,0.635340511798859,-0.187957912683487,0.0163881052285433,-0.200625211000443
"96",30,1,10,98,0.724727153778076,0.725,0.202649459242821,-0.544175624847412,-0.731326699256897,0.0589528530836105
"97",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",68,5,8,64,0.809586465358734,0.811594202898551,0.395574122667313,-0.00208651018328965,0.0322232022881508,-0.472157031297684
"102",70,0,1,78,0.976159751415253,0.985915492957746,1.04353082180023,-0.115041166543961,-0.0435308665037155,0.56797206401825
"103",79,1,11,37,0.796963155269623,0.684210526315789,-0.469358682632446,0.0980256423354149,-0.542147517204285,-0.0854931175708771
"104",122,1,2,24,0.948702275753021,0.88,1.74629211425781,1.59580528736115,0.79463666677475,0.0702432096004486
"105",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",140,6,0,0,0.843838334083557,0,0.610000014305115,0,1,0
"108",143,2,1,2,0.937632918357849,0.25,1.80756139755249,0,0.958168923854828,0
"109",67,3,3,72,0.85931521654129,0.914285714285714,0.45846152305603,-0.215435594320297,-0.151462435722351,-0.038844171911478
"110",77,0,7,59,0.834715306758881,0.88135593220339,-0.49422699213028,0.243300184607506,-0.389096856117249,-0.00775539455935359
"111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",69,1,4,45,0.880350828170776,0.891304347826087,0.824788272380829,-0.10162765532732,0.41680771112442,-0.0425150953233242
"114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",81,3,4,57,0.891621828079224,0.883333333333333,0.770794808864594,-0.0596980787813663,0.324172973632812,-0.150010585784912
"118",71,3,2,72,0.895086765289307,0.931506849315068,-0.565061151981354,-0.132972702383995,-0.0286840461194515,-0.250230431556702
"119",86,0,2,58,0.946781039237976,0.96551724137931,1.51288783550262,-0.306404709815979,0.512887835502625,0.279865801334381
"120",118,2,3,23,0.919277608394623,0.8,1.75747430324554,1.12468600273132,0.786493599414825,0.0461590737104416
"121",76,3,2,61,0.905113279819489,0.921875,0.684064507484436,0.201388746500015,0.171884104609489,-0.278911113739014
"122",84,0,3,57,0.91228574514389,0.947368421052632,1.16073286533356,0.00790501944720745,0.417250156402588,-0.877236127853394
"123",85,1,4,55,0.894623994827271,0.910714285714286,0.908582150936127,-0.110820159316063,0.405360490083694,-0.157123386859894
"124",85,1,5,56,0.888058722019196,0.894736842105263,0.9561607837677,0.0064784474670887,0.428866356611252,-0.508612871170044
"125",67,1,1,74,0.946657121181488,0.970588235294118,0.765430450439453,-0.205756947398186,-0.197547167539597,-0.079108864068985
"126",78,0,3,61,0.912642180919647,0.950819672131147,-0.783143043518066,0.230764016509056,-0.382961601018906,-0.0604042783379555
"127",82,3,8,44,0.837802529335022,0.765957446808511,0.609730958938599,0.00437810458242893,0.456156641244888,0.741649746894836
"128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",66,3,6,66,0.845308363437653,0.869565217391304,0.467262804508209,-0.00153756351210177,0.0444685332477093,0.516862273216248
"132",70,2,4,65,0.874076187610626,0.91044776119403,0.506987988948822,-0.00686019659042358,0.041585236787796,0.70979517698288
"133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134",61,2,4,71,0.8817338347435,0.907692307692308,0.515588462352753,-0.0195977389812469,-0.109538190066814,-0.77144193649292
"135",77,1,6,27,0.819791495800018,0.75,-0.436842501163483,-0.150789067149162,-0.52212393283844,-0.0640914663672447
"136",72,0,5,65,0.915120601654053,0.923076923076923,0.522609174251556,-0.448724150657654,0.12078820168972,-0.0917732194066048
"137",72,2,7,62,0.835738241672516,0.859375,0.453177571296692,-0.149182125926018,0.162282392382622,-0.127598881721497
"138",73,0,3,64,0.909735858440399,0.953125,0.664390683174133,-0.239072322845459,0.167731463909149,-0.156401500105858
"139",119,5,6,12,0.839060962200165,0.352941176470588,0.670695900917053,0.398070842027664,0.878711462020874,0.132357940077782
"140",108,5,2,24,0.87031090259552,0.758620689655172,1.61751019954681,0.642587780952454,0.744304358959198,-0.0123723028227687
"141",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",75,4,6,52,0.847942709922791,0.821428571428571,0.536929666996002,-0.0558472536504269,0.29901710152626,-0.0497805699706078
"143",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144",114,1,2,24,0.950534641742706,0.88,1.74911236763,1.47719252109528,0.792461454868317,0.0634231716394424
"145",59,0,2,79,0.956029534339905,0.967213114754098,-1.21302819252014,-0.144715756177902,0.213028237223625,-0.196927443146706
"146",93,1,6,46,0.897715151309967,0.851063829787234,1.6240611076355,0.199813947081566,0.624061167240143,-0.397933304309845
"147",86,12,5,36,0.703678846359253,0.645833333333333,0.149768903851509,-0.523957252502441,0.405452728271484,-0.0942725241184235
"148",70,1,4,64,0.910121381282806,0.923076923076923,0.680142879486084,-0.00668069673702121,0.113398492336273,0.602993190288544
"149",120,10,2,10,0.822593331336975,0.4,0.636867702007294,-0.279629319906235,0.856276154518127,-0.000840104941744357
"150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151",72,2,3,56,0.931857168674469,0.913793103448276,0.994715631008148,-0.218425825238228,0.224231824278831,-0.289129376411438
"152",66,2,4,69,0.873881280422211,0.914285714285714,0.502967298030853,0.0724949017167091,-0.0885747447609901,-0.128852248191833
"153",81,2,1,3,0.91590142250061,0.4,-0.579896092414856,-0.569313526153564,-0.882909536361694,-0.191849514842033
"154",112,4,1,26,0.907150506973267,0.833333333333333,1.25611209869385,0.948494136333466,0.741300880908966,-0.0579054541885853
"155",103,2,1,35,0.894725501537323,0.918918918918919,1.71291470527649,0.166586682200432,0.714979350566864,-0.429649591445923
"156",70,2,5,62,0.887535870075226,0.890625,0.556499540805817,-0.155720755457878,0.0654774084687233,-0.219330534338951
"157",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159",103,2,2,37,0.888300478458405,0.897435897435897,1.70712578296661,0.255058586597443,0.707125782966614,-0.326522260904312
"160",86,2,5,48,0.88032191991806,0.86,1.15733277797699,0.307333081960678,0.51313191652298,-0.158180892467499
"161",66,0,3,74,0.927234470844269,0.956521739130435,0.696278989315033,-0.0141523964703083,-0.0424853228032589,0.539232969284058
"162",75,0,2,42,0.943216800689697,0.952380952380952,-0.910036265850067,0.546075284481049,-0.412089407444,-0.161366313695908
"163",126,4,8,6,0.847772121429443,-0.2,0.600000023841858,0.308337837457657,0.905904710292816,0.237494915723801
"164",123,7,3,6,0.825380444526672,0.230769230769231,0.682523548603058,0.136027410626411,0.950272619724274,0.087080717086792
"165",128,4,4,6,0.867417216300964,0.2,0.709233582019806,0.485261797904968,0.955453395843506,0.239183217287064
"166",131,10,0,0,0.853171944618225,0,0.814267218112946,0,0.993780910968781,0
"167",126,5,2,8,0.851998090744019,0.461538461538462,1.09336614608765,0.229612275958061,0.908615469932556,0.165414273738861
"168",126,5,1,9,0.858913421630859,0.571428571428571,1.56267058849335,0.282473981380463,0.883033692836761,0.152254283428192
"169",123,5,4,10,0.864860653877258,0.4,1.74244916439056,0.342832624912262,0.871398866176605,0.168882623314857
"170",124,5,3,10,0.862184405326843,0.466666666666667,1.75678563117981,0.347787380218506,0.877362012863159,0.141969457268715
"171",125,4,4,9,0.881494045257568,0.384615384615385,1.72162282466888,0.649247944355011,0.887443065643311,0.226392954587936
"172",115,4,6,9,0.88793671131134,0.230769230769231,1.75442242622375,0.674481511116028,0.87231034040451,0.203964322805405
"173",72,2,3,60,0.899844586849213,0.919354838709677,0.717802762985229,-0.176341861486435,0.242112010717392,-0.215922683477402
"174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176",70,0,1,66,0.948387444019318,0.984848484848485,0.738900601863861,-0.459548056125641,0.123559087514877,-0.165267616510391
"177",64,6,1,64,0.810663223266602,0.892307692307692,-0.391689777374268,-0.000172185405972414,-0.0209804326295853,0.739723980426788
"178",68,1,2,60,0.944582879543304,0.950819672131147,0.80120438337326,-0.385079920291901,0.194567054510117,-0.166900619864464
"179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182",104,9,7,15,0.772814869880676,0.333333333333333,0.483125537633896,0.219417244195938,0.797690749168396,-0.00599410058930516
"183",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184",109,3,0,0,0.911453306674957,0,0.460000038146973,-3.22315549850464,0.735017776489258,-0.676892042160034
"185",58,2,5,50,0.85887622833252,0.865384615384615,0.517406582832336,-0.162733510136604,0.136975929141045,-0.129839271306992
"186",61,6,7,41,0.797120273113251,0.723404255319149,0.424470245838165,-0.00438996870070696,0.268351167440414,0.795647799968719
"187",73,3,5,34,0.808777213096619,0.783783783783784,0.485618084669113,0.419257283210754,0.513246238231659,-0.108933843672276
"188",79,5,5,27,0.822699069976807,0.6875,0.523139476776123,0.545580327510834,0.617601156234741,-0.0860451906919479
"189",56,2,6,39,0.817253410816193,0.804878048780488,0.435014486312866,-0.0129430936649442,0.164531618356705,0.695468366146088
"190",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192",52,0,1,46,0.931147694587708,0.978260869565217,0.924202799797058,-0.311951071023941,0.157469525933266,-0.238547310233116
"193",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194",48,1,5,51,0.855975329875946,0.884615384615385,0.48589500784874,-0.101492382586002,0.0012383273569867,-0.139423355460167
"195",57,0,1,49,0.965911865234375,0.979591836734694,-1.47704124450684,0.410350471735001,-0.477041214704514,-0.47360435128212
"196",61,2,3,43,0.942608654499054,0.888888888888889,1.40803241729736,0.631009936332703,0.408032387495041,-0.245840653777122
"197",63,1,2,41,0.926041781902313,0.928571428571429,1.52618277072906,0.207766398787498,0.526182770729065,-0.603497385978699
"198",102,6,0,0,0.853717267513275,0,0.700000047683716,0,0.99558013677597,0
"199",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203",45,1,3,49,0.912393629550934,0.916666666666667,0.618958294391632,-0.0108192171901464,-0.0728238746523857,0.619015991687775
"204",53,0,1,45,0.982091009616852,0.977777777777778,-1.54648566246033,0.824623107910156,-0.546485722064972,-0.500749707221985
"205",85,1,3,8,0.916841626167297,0.555555555555556,1.77941286563873,0.753729343414307,0.855397164821625,0.289093106985092
"206",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207",93,5,0,4,0.846938669681549,0.444444444444444,0.959638357162476,0.077107734978199,0.912391901016235,0.406332612037659
"208",43,2,1,53,0.891299426555634,0.931818181818182,0.586702764034271,0.0603205524384975,-0.276945859193802,-0.2059086561203
"209",90,1,0,2,0.938107490539551,0.666666666666667,-1,-1.64428091049194,-0.95486044883728,-0.297054827213287
"210",48,0,3,47,0.888752639293671,0.936170212765957,0.575133144855499,-0.260726988315582,0.116591259837151,-0.152574241161346
"211",48,4,0,7,0.820720732212067,0.636363636363636,-0.44366854429245,0.172945573925972,-0.0608361549675465,-0.152750074863434
"212",81,2,2,17,0.845558345317841,0.789473684210526,1.48887240886688,0.424994796514511,0.76624196767807,0.0994589924812317
"213",59,3,4,35,0.755767405033112,0.815789473684211,0.274864166975021,-0.376549005508423,0.359222024679184,-0.0351874083280563
"214",55,3,1,42,0.93107533454895,0.911111111111111,1.26021885871887,0.00410663057118654,0.260218858718872,0.303172826766968
"215",51,3,10,29,0.74185174703598,0.59375,0.322889178991318,-0.214436337351799,0.455089896917343,-0.00409258063882589
"216",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",56,2,5,31,0.858157098293304,0.787878787878788,0.858155846595764,0.174194902181625,0.499447584152222,-0.0465931557118893
"219",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",56,2,7,18,0.790960788726807,0.55,0.486078649759293,-0.213004529476166,0.569904506206512,-0.150146722793579
"222",57,1,2,26,0.897565484046936,0.888888888888889,1.13023900985718,-0.217650428414345,0.478367626667023,-0.0280867423862219
"223",77,3,0,21,0.885025382041931,0.875,1.34881329536438,0.825923800468445,0.710912466049194,-0.00847213342785835
"224",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",55,1,0,39,0.953663229942322,0.975,1.23166823387146,0.168874517083168,0.231668174266815,0.494648277759552
"227",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229",52,1,3,34,0.904861152172089,0.885714285714286,1.12264430522919,0.219206213951111,0.446477741003036,-0.162360921502113
"230",55,2,7,28,0.828789353370667,0.7,0.6115602850914,0.291002720594406,0.534615278244019,-0.0852550119161606
"231",55,2,2,33,0.902079582214355,0.885714285714286,0.810907542705536,0.441274374723434,0.389619678258896,-0.178223609924316
"232",47,1,2,38,0.904677093029022,0.923076923076923,0.687707781791687,-0.211355954408646,0.138492494821548,-0.20683765411377
"233",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235",45,0,0,45,0.973469793796539,1,1.12586522102356,-0.485629379749298,0.125865206122398,0.000976402196101844
"236",53,1,1,38,0.938863456249237,0.948717948717949,1.36553359031677,0.36868491768837,0.365533620119095,-0.159595653414726
"237",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",92,3,0,0,0.868207573890686,0,0.810000002384186,0,1,0
"239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241",91,0,1,3,0.920680582523346,0.666666666666667,1.76131582260132,0,0.923036694526672,0
"242",88,6,0,0,0.853867471218109,0,0.740000009536743,-0.0327421948313713,0.997742056846619,0.0671621114015579
"243",88,3,0,0,0.891063392162323,0,1,0,1,0
"244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",64,5,5,21,0.794915020465851,0.615384615384615,0.691623508930206,0.0129036288708448,0.665404379367828,0.746483087539673
"247",49,4,2,38,0.902048707008362,0.857142857142857,0.683842301368713,0.323911964893341,0.149095118045807,-0.271932870149612
"248",42,8,15,28,0.60416442155838,0.361111111111111,0.15564052760601,-0.165479093790054,0.332775831222534,-0.102962501347065
"249",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250",92,0,1,3,0.921473264694214,0.666666666666667,1.76133835315704,0,0.923036813735962,0
"251",84,0,0,3,0.935322225093842,1,1.7769740819931,0,0.888205647468567,0
"252",86,0,0,3,0.934804379940033,1,1.78034222126007,0,0.888775408267975,0
"253",90,4,0,0,0.889705955982208,0,1,0,1,0
"254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257",47,0,1,45,0.960354089736938,0.977777777777778,1.14187443256378,-0.378985941410065,0.141874447464943,-0.155940040946007
"258",47,2,3,42,0.926949858665466,0.886363636363636,1.15855669975281,0.00839360523968935,0.158556744456291,-0.407745450735092
"259",48,1,2,41,0.942180693149567,0.928571428571429,1.17058742046356,-0.137637630105019,0.170587420463562,-0.444392055273056
"260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261",46,1,1,45,0.95203697681427,0.956521739130435,1.11292850971222,-0.190224558115005,0.112928487360477,-0.0391558222472668
"262",49,0,0,42,0.995425581932068,1,-1.43624448776245,0.449972152709961,-0.436244547367096,-0.786446034908295
"263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267",69,4,2,17,0.863231122493744,0.714285714285714,1.74494814872742,0.5431889295578,0.746916115283966,-0.0314349643886089
"268",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272",56,1,4,31,0.899880886077881,0.84375,1.58229541778564,0.0334144309163094,0.582295417785645,0.0032334066927433
"273",47,1,3,39,0.922857463359833,0.9,0.807956159114838,-0.237389028072357,0.207293033599854,-0.213994339108467
"274",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275",59,14,11,7,0.729012489318848,-0.19047619047619,-0.481363743543625,0.0714912265539169,-0.770475447177887,0.00616254843771458
"276",49,0,1,41,0.944875955581665,0.975609756097561,-0.891751945018768,0.0137644074857235,-0.34736430644989,-0.937730312347412
"277",47,1,0,42,0.959699153900146,0.976744186046512,-0.987555921077728,0.0115037551149726,-0.110652066767216,0.563676834106445
"278",47,1,2,40,0.917484283447266,0.926829268292683,0.6952223777771,-0.247526735067368,0.180367991328239,-0.162885665893555
"279",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280",47,1,0,42,0.957433938980103,0.976744186046512,-0.840487480163574,0.405515044927597,-0.119400836527348,-0.173348724842072
"281",47,1,0,42,0.974890232086182,0.976744186046512,-1.01339757442474,-0.261526465415955,-0.0133975623175502,-0.647741854190826
"282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285",45,1,2,43,0.919090449810028,0.931818181818182,0.662888705730438,-0.330749899148941,0.0291518345475197,-0.236925095319748
"286",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287",59,2,4,22,0.775211155414581,0.75,-0.336959391832352,-0.427776634693146,-0.651776373386383,-0.0913858562707901
"288",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289",47,1,1,37,0.931099832057953,0.947368421052632,-0.652151525020599,-0.245119944214821,-0.236101821064949,-0.129130616784096
"290",49,0,0,43,0.995107471942902,1,-1.46415400505066,0.49780085682869,-0.464153975248337,-0.825828373432159
"291",42,3,5,39,0.801810264587402,0.80952380952381,0.378614395856857,-0.125489249825478,0.070262186229229,-0.059126939624548
"292",84,0,5,47,0.891415655612946,0.893617021276596,1.58517694473267,0.222061693668365,0.585177004337311,-0.415607124567032
"293",61,1,0,65,0.981759309768677,0.983606557377049,-0.975845336914062,0.426839828491211,-0.00642358092591166,-0.231267407536507
"294",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295",80,6,1,10,0.795931041240692,0.5625,0.388278752565384,-0.216975152492523,0.754371702671051,-0.0670180320739746
"296",96,6,5,21,0.812741696834564,0.592592592592593,0.937217652797699,-0.00645080767571926,0.712568044662476,-0.701602935791016
"297",52,2,1,78,0.943221151828766,0.943396226415094,-1.13101518154144,-0.679394125938416,0.381828457117081,-0.264448404312134
"298",54,2,1,77,0.881673514842987,0.945454545454545,-0.59060275554657,-0.42048853635788,0.320512235164642,-0.239722654223442
"299",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300",51,2,1,78,0.949343860149384,0.942307692307692,-1.09814620018005,-0.799086451530457,0.413408905267715,-0.276298969984055
"301",53,2,1,77,0.943182289600372,0.944444444444444,-1.10158169269562,-0.659433484077454,0.377942800521851,-0.260186791419983
"302",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303",64,3,0,65,0.927415609359741,0.953125,-0.686794817447662,0.000735795998480171,-0.0380073636770248,0.705128073692322
"304",53,2,1,78,0.880023181438446,0.944444444444444,-0.709350049495697,-0.284586042165756,0.365342289209366,-0.248579651117325
"305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307",82,4,12,33,0.784510433673859,0.567567567567568,0.57945191860199,-0.000564979272894561,0.601682901382446,-0.798735082149506
"308",66,2,0,64,0.957663893699646,0.96969696969697,-0.978194653987885,0.26160991191864,-0.0594513863325119,-0.326350212097168
"309",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313",51,4,1,78,0.879034042358398,0.903846153846154,-0.782046258449554,-0.22787244617939,0.406298935413361,-0.244450643658638
"314",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",51,4,2,77,0.881356000900269,0.886792452830189,-0.64991283416748,-0.416946828365326,0.37810480594635,-0.243592619895935
"317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318",90,6,9,27,0.797640025615692,0.545454545454545,0.767647206783295,-0.0041850064881146,0.674534618854523,-0.738243222236633
"319",48,3,3,76,0.87930154800415,0.882352941176471,-0.68225759267807,-0.150692358613014,0.33006626367569,-0.204168409109116
"320",51,1,0,80,0.950755059719086,0.980392156862745,-1.47810888290405,-0.542524933815002,0.478108912706375,-0.436911374330521
"321",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",76,4,7,28,0.819070100784302,0.65625,0.972928822040558,-0.134440839290619,0.650977075099945,-0.0152440052479506
"323",73,3,10,32,0.797768771648407,0.628571428571429,0.699049234390259,0.00329338246956468,0.606319665908813,-0.795220911502838
"324",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327",86,3,10,43,0.83757871389389,0.717391304347826,0.705325782299042,0.375912368297577,0.54579621553421,-0.15780046582222
"328",56,3,1,82,0.922736465930939,0.929824561403509,-1.32025027275085,0.000188645761227235,0.404660105705261,0.374407142400742
"329",68,0,3,73,0.923429250717163,0.957746478873239,0.674446403980255,-0.217527970671654,-0.0823459699749947,-0.197248995304108
"330",65,1,2,74,0.929430902004242,0.955223880597015,0.648959755897522,-0.407933831214905,-0.170280739665031,-0.140539109706879
"331",57,3,1,81,0.919815838336945,0.931034482758621,-1.29493069648743,0.00507807824760675,0.394966930150986,0.363701641559601
"332",68,2,6,65,0.836984038352966,0.880597014925373,0.437786906957626,-0.17777219414711,0.0195299778133631,-0.17448428273201
"333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334",100,4,0,0,0.877417981624603,0,0.580000042915344,0,1,0
"335",99,4,0,3,0.863470017910004,0.428571428571429,0.771340250968933,0.113115362823009,0.936633288860321,0.0496290251612663
"336",64,5,7,27,0.793443858623505,0.625,0.406772613525391,0.244405254721642,0.408721387386322,-0.125641897320747
"337",115,3,0,0,0.883397042751312,0,0.680000007152557,-0.450663059949875,0.877892255783081,-0.447058111429214
"338",71,11,14,16,0.725924789905548,0.0740740740740741,0.384460926055908,0.00350941345095634,0.707542598247528,-0.154799833893776
"339",53,0,3,59,0.902843117713928,0.946428571428571,0.554011702537537,-0.155423417687416,-0.0140890162438154,-0.215773597359657
"340",56,1,3,58,0.907176733016968,0.932203389830508,0.562054395675659,-0.252741903066635,0.0278432630002499,-0.194203838706017
"341",55,0,3,61,0.889103591442108,0.948275862068966,0.501889526844025,-0.264681696891785,-0.0673846006393433,-0.217642143368721
"342",60,2,4,53,0.886249423027039,0.890909090909091,0.623565375804901,-0.121570080518723,0.220596075057983,-0.169150799512863
"343",61,6,12,34,0.735754787921906,0.55,0.314199239015579,0.182521402835846,0.426399946212769,0.0507407933473587
"344",76,15,13,12,0.710360825061798,-0.037037037037037,0.332336276769638,0.0212793815881014,0.722761929035187,0.62412828207016
"345",115,3,0,0,0.89107871055603,0,0.740000009536743,-0.469797402620316,0.903832674026489,-0.409935683012009
"346",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348",59,2,3,75,0.888807594776154,0.919354838709677,-0.61851441860199,-0.27129328250885,0.164839833974838,-0.289566397666931
"349",86,1,5,48,0.915543973445892,0.877551020408163,1.57863128185272,0.187512800097466,0.578631281852722,-0.555984437465668
"350",59,2,2,78,0.93188214302063,0.934426229508197,-1.00221645832062,-0.393455028533936,0.239014536142349,-0.2736437022686
"351",88,0,4,49,0.929869115352631,0.918367346938776,1.59227275848389,0.521604597568512,0.592272758483887,-0.36698243021965
"352",86,2,4,48,0.856485843658447,0.88,0.6213658452034,0.296568900346756,0.43437260389328,-0.171005487442017
"353",119,1,1,22,0.961385786533356,0.91304347826087,1.75965666770935,1.5979905128479,0.796714603900909,0.12114230543375
"354",118,2,2,22,0.939424216747284,0.833333333333333,1.7586373090744,1.18398928642273,0.801476657390594,0.0536415837705135
"355",111,0,1,20,0.950590372085571,0.95,1.73710680007935,1.13462936878204,0.83742493391037,0.11464236676693
"356",75,1,1,52,0.962736904621124,0.962264150943396,1.41574549674988,0.790962636470795,0.415745437145233,-0.215506792068481
"357",70,2,2,7,0.833859503269196,0.555555555555556,-0.340628355741501,0.00504619628190994,-0.674147009849548,0.544273912906647
"358",69,3,2,52,0.869135737419128,0.909090909090909,0.672325432300568,0.00499433465301991,0.314978778362274,0.652156949043274
"359",71,4,5,51,0.802049219608307,0.836363636363636,0.464428246021271,0.120017655193806,0.328741580247879,-0.225141376256943
"360",70,2,4,52,0.903934597969055,0.888888888888889,1.06623804569244,0.00572172226384282,0.402193933725357,0.610929369926453
