"legislator","period","coord1D","coord2D","se1D","se2D","nombres","partido","region","distrito"
1062,1,-0.107043646275997,0.191675648093224,0,0,"Joanna Pérez Olea","DC","Región del Bío Bío",21
1063,1,-0.651084244251251,-0.438693046569824,0,0,"Catalina Pérez Salinas","RD","Región de Antofagasta",3
1064,1,0.43657848238945,-0.642417371273041,0,0,"Pablo Prieto Lorca","IND","Región del Maule",17
1065,1,0.675365209579468,-0.152198612689972,0,0,"Guillermo Ramírez Diez","UDI","Región Metropolitana de Santiago",11
1066,1,0.471662580966949,-0.452723622322083,0,0,"Rolando Rentería Moller","UDI","Región del Maule",18
1067,1,0.509546637535095,-0.828556001186371,0,0,"Hugo Rey Martínez","RN","Región del Maule",17
1068,1,-0.834543466567993,-0.191548898816109,0,0,"Camila Rojas Valderrama","COM","Región de Valparaíso",7
1069,1,0.303727269172668,-0.60480672121048,0,0,"Leonidas Romero Sáez","RN","Región del Bío Bío",20
1070,1,-0.562110543251038,0.0658213123679161,0,0,"Patricio Rosas Barrientos","IND","Región de Los Ríos",24
1071,1,-0.597867369651794,0.475843250751495,0,0,"Gastón Saavedra Chandía","PS","Región del Bío Bío",20
1072,1,0.57951694726944,-0.300638526678085,0,0,"Gustavo Sanhueza Dueñas","UDI","Región del Bío Bío",19
1073,1,-0.644665479660034,0.549944519996643,0,0,"Juan Santana Castillo","PS","Región de Atacama",4
1074,1,-0.662450790405273,0.695712983608246,0,0,"Marisela Santibáñez Novoa","PRO","Región Metropolitana de Santiago",14
1075,1,0.551508963108063,-0.497141450643539,0,0,"Diego Schalper Sepúlveda","RN","Región del Libertador General Bernardo O' Higgins",15
1076,1,-0.360179871320724,0.912638783454895,0,0,"Alexis Sepúlveda Soto","PRad","Región del Maule",17
1077,1,-0.401867687702179,0.459380954504013,0,0,"Raúl Soto Mardones","DC","Región del Libertador General Bernardo O' Higgins",15
1078,1,-0.492744088172913,0.16615729033947,0,0,"Jaime Tohá González","PS","Región del Bío Bío",20
1079,1,0.642910182476044,-0.383290231227875,0,0,"Sebastián Torrealba Alvarado","RN","Región Metropolitana de Santiago",10
1080,1,0.400013267993927,-0.463563293218613,0,0,"Virginia Troncoso Hellman","UDI","Región del Libertador General Bernardo O' Higgins",16
1081,1,0.746549487113953,-0.561000645160675,0,0,"Francisco Undurraga Gazitúa","EVOP","Región Metropolitana de Santiago",11
1082,1,0.616635799407959,-0.664059400558472,0,0,"Cristóbal Urruticoechea Ríos","RN","Región del Bío Bío",21
1083,1,-0.703292787075043,-0.105020545423031,0,0,"Esteban Velásquez Núñez","FRVS","Región de Antofagasta",3
1084,1,-0.11160921305418,0.267643123865128,0,0,"Daniel Verdessi Belemmi","DC","Región de Valparaíso",6
1085,1,-0.650175273418427,-0.327570080757141,0,0,"Pablo Vidal Rojas","RD","Región Metropolitana de Santiago",8
1086,1,-0.777960538864136,-0.224678784608841,0,0,"Gonzalo Winter Etcheberry","IND","Región Metropolitana de Santiago",10
1087,1,-0.752700328826904,-0.3108811378479,0,0,"Gael Yeomans Araya","RD","Región Metropolitana de Santiago",13
